Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
STAT2	5214.260035160484	1.154999185621698	0.43693540506717565	2.643409465625989	0.008207571189554817	0.774498999243639
LGALS9C	64.50575300233399	1.3257186499505003	0.41269838999961	3.2123184438683006	0.0013166834099399755	0.3065353472549823
PARP14	24004.37779763723	1.391684153847457	0.4447449247902806	3.1291737719181514	0.0017529860540167544	0.3784894808402465
RNF213	4168.115391618567	0.8526983328092679	0.28131205832827816	3.031147466185784	0.002436262300130931	0.44378289774268215
RMI2	294.47658493088255	2.5960522637371106	0.6595822973936986	3.9359034861840008	8.288428033024727e-05	0.046230434110035634
SAMD9L	3438.7920170588745	2.0709808702421664	0.4988115734255734	4.1518300307664635	3.2982719066982e-05	0.02264221378411049
PARP10	2085.263293090883	1.1311502571579373	0.4352510586844485	2.5988455044241645	0.009353786114273286	0.8183951491419564
CIITA	1102.8341807459642	1.563106890950749	0.4048217829962232	3.861222287451197	0.00011282120001792286	0.05699173562414809
DDX60L	2136.245931526656	1.3559358207393029	0.3580945267316783	3.7865304256809016	0.00015276539834058571	0.07303550017450895
DEXI	217.47071772121407	1.0586741383949079	0.31595225452962383	3.350740889540467	0.0008059567673371722	0.22476958887414702
FREM3	75.47810737871484	0.6662226347935598	0.3130074397003585	2.1284562291277602	0.03329927536603132	0.9999706469618949
GBP6	92.7895825191797	1.6582045745324572	0.5510610617961186	3.009112219120935	0.0026201231823051443	0.4476484917259079
MX2	2623.0654785328466	2.6709798428536367	0.6527625631095809	4.091809171974914	4.280208098810488e-05	0.027284288435584097
C1QTNF12	55.59158079660663	1.117389055359047	0.3962482949423522	2.819921422050811	0.004803541056233478	0.6212811821185454
SOCS3	4215.556580929605	0.99722792649376	0.4594585268417654	2.1704416573755285	0.029973403904898614	0.9999706469618949
USP18	1224.0679920847092	2.2750948987002757	0.5415149633945333	4.201351860045837	2.6532584092393805e-05	0.019198834429882686
IRF7	4202.129711963887	1.4333142486978019	0.4328612656090333	3.31125550511233	0.0009287836260069852	0.24700417688334927
ANKFY1	1073.5859249730988	0.6166129676275957	0.2918707790451887	2.1126231603065992	0.034633034788332545	0.9999706469618949
TRIM69	1708.1122926304947	0.7102040650654863	0.28226875595416145	2.516056241027323	0.011867624347091797	0.905156251362469
TMPRSS12	61.445244088517505	0.9816557235289992	0.3000313147053998	3.271844222303546	0.001068484307583429	0.26527828910166185
KRT14	57.18798437352122	1.4940671490906325	0.708728528632055	2.108095115028586	0.03502276291004234	0.9999706469618949
RTN4RL2	52.66591895589564	0.7169405900206903	0.24981375686730056	2.8699003570148642	0.004106011675591973	0.5608686254623668
ISG15	6882.0841236704	2.4363810171162306	0.5954046968689644	4.091974802900195	4.2771513532603486e-05	0.027284288435584097
SNHG28	78.94773266875825	0.7788097357976101	0.37170288697287196	2.095248014187337	0.03614895108470286	0.9999706469618949
PLSCR1	9960.202873893122	1.1457129779803228	0.350219464267756	3.2714143412211434	0.0010701100072079885	0.26527828910166185
TDRD7	1154.254983938597	0.9086336673319706	0.36636893296165296	2.4801056683129716	0.01313434526090833	0.9402294804018682
NUDT11	80.88821952950353	0.8126358724522195	0.3633429713625012	2.2365531646447243	0.025315558891929112	0.9999706469618949
HSH2D	383.78292186240367	1.0695776678936872	0.4059111354835912	2.6350044982614786	0.008413616814068704	0.7769993849451984
NPSR1-AS1	62.0318271781948	0.7697636328192631	0.24989832552185515	3.0803072858202984	0.0020678712759639294	0.408362925516117
IL27	110.74057628693208	2.569680442498995	0.5601439871079321	4.587535529509938	4.485091157020406e-06	0.00545815207031397
CLEC9A	116.32730415197345	0.6382089801948967	0.21998805042289066	2.901107487284175	0.0037184630456307457	0.5398906199477529
SFMBT2	2272.004374912576	0.6773446739547555	0.26218289435282927	2.583481563992606	0.009780869436752292	0.8286810678169909
HLA-DOA	546.0340062635679	1.2464204040538902	0.43530930698957865	2.8632983123508766	0.0041925563337316405	0.5672069988371791
PSMB8	6541.600509669299	1.1520309659624153	0.3247665068563216	3.5472591589380857	0.0003892614739383703	0.13534672002275308
HLA-DRA	10323.630195784954	0.8254861733023539	0.2640999998878003	3.125657605653357	0.0017740797720199291	0.3799795018903165
XAGE1A	67.40715970243085	1.114755649458462	0.46032836272695044	2.421653193070125	0.0154500874480866	0.9902598168424147
XAGE1B	72.09893444660773	1.1499870761603161	0.45923341793727435	2.50414501916189	0.012274771080067753	0.912867905907372
CARD16	1303.9868948616245	0.7678121825160588	0.2542928326755436	3.019401586893025	0.0025327456342181033	0.44378289774268215
SLFN12L	865.7462713073737	1.1962323643205688	0.4326384429989404	2.7649701122918904	0.005692801148625863	0.6490419210784906
PSMB10	1862.6019982549751	0.9661875460626369	0.3415677728623767	2.8286847379244113	0.004673971653737193	0.6141844917485482
SAMD9	1550.6144485031527	1.0208039238739148	0.37997671722064	2.686490718011987	0.007220695439616762	0.7255154801086421
EXOC3L4	91.58596797917403	1.650379403544215	0.5721060864631717	2.8847436561059117	0.003917324911783916	0.5491023029486429
SMTNL1	70.46583592223473	1.8199755126277837	0.4797874137575347	3.793295656454061	0.0001486609745931134	0.07236545950511683
FAM230B	926.5267274999518	0.8254952730512058	0.32406547965270915	2.547310111326462	0.010855691556592292	0.8573434514591312
APOL6	4075.3550004726785	1.3771790924885385	0.35315979517288165	3.8995919448145866	9.63549418935159e-05	0.05058256586892356
AC011997.1	207.1904897639385	1.1959245881298222	0.4420208665158216	2.705584009091153	0.0068184399514554656	0.7096260002975953
AC012363.1	123.7036678609908	1.2609746353729614	0.4770859942925748	2.6430761968662275	0.008215654419945224	0.774498999243639
PSME2P2	412.88381185321543	0.9152351320548215	0.42837598097049673	2.1365229908113266	0.032636809058552485	0.9999706469618949
GBP1P1	3311.6555631732235	3.595628220315366	0.6351444807559203	5.661118578935003	1.5038945875337022e-08	6.710628298673302e-05
AC009950.1	260.1209548685886	1.242654753356624	0.4348924915103931	2.857383784762186	0.004271490215661744	0.5746764198186526
NRIR	127.07494094390054	1.6730087189186125	0.5768276147910414	2.900361695624902	0.003727322848530007	0.5398906199477529
LTA	85.61842755447378	1.6216166796664462	0.42229962231500906	3.8399671559659168	0.00012305077141849767	0.0610081167256933
AL162414.1	167.4220271517452	2.547858726878766	0.41398853267601476	6.15441860287639	7.535341271543896e-10	5.043592296576118e-06
LINC01277	85.01495415761562	0.6528672385687536	0.2914312734121955	2.2402099504446427	0.025077295982122345	0.9999706469618949
LINC01818	59.140111509672195	0.6216748733656472	0.3013536951241762	2.0629409342715346	0.03911824034052195	0.9999706469618949
AL445426.1	90.6293873924482	0.9233864131799849	0.42242661993923236	2.1859096221559557	0.028822218137474744	0.9999706469618949
HLA-DPA1	4483.243802414468	0.6774649945711722	0.2721081612475064	2.4896900977363847	0.012785452417961248	0.9276556032142995
Z93403.1	67.72812266612377	0.623286451575842	0.2932544497005262	2.125411744689116	0.03355227113564127	0.9999706469618949
CLCN3P1	57.162465955385585	0.6330899894256761	0.24572168702088998	2.5764514199019564	0.009982023123473408	0.8313193658101162
C5orf58	129.2514529970263	0.6276766117432482	0.22983369925845226	2.7310033897048935	0.0063141822206017415	0.6844113384298398
CASP17P	769.3287971451261	0.6946588233057519	0.2540121038883578	2.734746937929639	0.00624282502002882	0.68220062963768
AC073316.3	51.62693547662019	0.9603478789540908	0.4734503512676982	2.028402505949544	0.04251918455642448	0.9999706469618949
OR2I1P	278.79840741078897	4.357515182764479	0.6726051128215363	6.478563870091585	9.259973327233103e-11	1.22609649536197e-06
AC116347.1	407.50447667323044	0.954918240607985	0.4005753308917989	2.383866820959881	0.01713180103455953	0.9999706469618949
PSMB9	6883.559385007911	1.226869594154107	0.3613513723371782	3.3952260544047714	0.0006857195814331817	0.21102034889322496
C21orf91-OT1	60.96020915219667	0.6990148170736603	0.21894633756685303	3.1926307826922353	0.0014098308561845659	0.31728791918652466
AC109466.1	74.1022471882466	0.9262246570430316	0.371177037333229	2.4953716525613125	0.012582526538269486	0.9204152541231939
ARNTL2-AS1	179.25984349731644	1.025243917214029	0.29838918745541887	3.4359285132180153	0.0005905267689959859	0.1879686338918119
AC112719.2	55.13734053619258	4.8761812010185706	0.7389860823656218	6.5984750151302904	4.154084677377117e-11	1.1121730906741757e-06
CLMAT3	50.053328137530755	0.6243366268388711	0.2969136359985943	2.1027549803803116	0.03548719323976338	0.9999706469618949
AC008696.2	69.5216922597403	0.7851169897797877	0.3482389601233937	2.25453518900238	0.024162519509441413	0.9999706469618949
LINC01592	50.24396089875207	0.651822076448629	0.2632834480840163	2.475742706927122	0.013295935688173194	0.9492588964785624
AP5B1	191.9119373352497	0.9127998486934095	0.33963918343001476	2.687557541138356	0.007197669990761802	0.7255154801086421
SAA2-SAA4	104.16429367393354	1.8331791363427017	0.6481598653221823	2.828282395164161	0.004679850458174423	0.6141844917485482
HCAR3	153.91700123132145	1.0064887157987032	0.46733073185440166	2.1536968300905106	0.03126395490623205	0.9999706469618949
AC013762.1	55.72148906003024	0.716831561538329	0.23627294293630044	3.033913035618251	0.0024140400680287403	0.44378289774268215
AL110292.1	60.009690286692816	0.8329129713296755	0.4100605585977451	2.031195036601249	0.04223521369208702	0.9999706469618949
AC036108.1	72.06189125833727	0.8312457630541222	0.3853608904531865	2.157057925822656	0.031001151340898796	0.9999706469618949
AL136295.5	146.75588931050987	1.0416392885141461	0.5171178320312866	2.014317093693116	0.043976252424413394	0.9999706469618949
AC090888.3	330.086385426822	0.7102058574425661	0.23807551009184874	2.9831117747834335	0.0028533376916911653	0.474487018755575
AC092131.1	153.97422684181754	0.7809178910127222	0.3690717718345105	2.1158970980931073	0.03435356030187262	0.9999706469618949
SEPT4-AS1	86.99086459276121	1.3143592249054172	0.5520057650446645	2.381060684754023	0.017262867847439977	0.9999706469618949
AP001011.1	59.42776317414725	0.936746733110329	0.33915942835252677	2.7619657742100627	0.005745450091345843	0.6490419210784906
AC005697.1	152.60625180362868	1.1886670791753555	0.4332318173047037	2.743720640304065	0.006074720956565953	0.6720217360835788
AC080112.1	78.98165748316549	0.9708234381214683	0.3808669377051854	2.548983232755545	0.01080374944619086	0.8573434514591312
LGALS9DP	89.39850496029558	1.3962674065460352	0.45342611970601815	3.0793713592223457	0.0020743793325436787	0.408362925516117
AC061992.1	114.57962494475355	0.7356139141568037	0.3226569032284173	2.279864173976911	0.022615745453224367	0.9999706469618949
AC011476.3	110.92773347592124	0.715735190593263	0.32990101864601695	2.169545257940671	0.030041312260188163	0.9999706469618949
AC005515.1	143.27779476374582	5.9122825312915275	1.3041438562388608	4.533458868826402	5.802556954348302e-06	0.006754428579946395
AL050403.2	222.30809219955557	0.8123478135678042	0.28864332139507604	2.8143655278131856	0.00488736205494327	0.6259338500394424
AC099343.3	127.9884154247122	1.0816834316719892	0.4374441963592672	2.472734672615514	0.0134083649368508	0.9533628712497341
AL589740.1	72.28121351032411	0.7657109706832718	0.30600748580029485	2.502262219764736	0.012340248819852911	0.915195240038565
Z94721.2	77.81327924504401	0.6360244386568934	0.28407537353558954	2.23892846022153	0.025160571343689438	0.9999706469618949
AC015912.3	94.83755989585163	0.8518509883563088	0.2845677448542601	2.9934910184307073	0.0027580562637958468	0.4644115745321145
AC116407.2	94.04476364285485	1.2107898977269802	0.455766339876946	2.656602280137418	0.007893250312817866	0.7566865762247401
